time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2000-07-03,29.5,25.9,34.2,,,,,,,
2000-07-04,30.2,25.6,34.3,,,,,,,
2000-07-05,30.1,25.3,35.2,,,,,,,
2000-07-06,30.6,26.6,35.6,,,,,,,
2000-07-07,29.8,27.5,34.2,,,,,,,
2000-07-08,29.7,27.1,33.7,,,,,,,
2000-07-09,29.7,26.3,35.7,,,,,,,
2000-07-10,28.4,25.5,33.2,,,,,,,
2000-07-11,26.4,,30.8,31.0,,,,,,
2000-07-12,26.8,24.6,29.9,97.0,,,,,,
2000-07-13,28.7,24.6,31.3,64.0,,,,,,
2000-07-14,28.2,26.6,31.5,0.0,,,,,,
2000-07-15,28.4,26.0,31.3,3.0,,,,,,
2000-07-16,26.1,24.1,28.2,53.1,,,,,,
2000-07-17,25.3,,26.3,7.9,,,,,,
2000-07-18,25.4,24.6,26.2,13.0,,,,,,
2000-07-19,27.9,25.2,31.5,17.0,,,,,,
2000-07-20,27.7,,,0.0,,,,,,
2000-07-21,29.1,25.1,33.0,2.0,,,,,,
2000-07-22,29.2,26.5,33.9,0.0,,,,,,
2000-07-23,29.2,25.5,33.3,,,,,,,
2000-07-24,28.4,26.2,31.0,,,,,,,
2000-07-25,26.0,,29.3,0.0,,,,,,
2000-07-26,27.2,23.8,30.5,9.9,,,,,,
2000-07-27,27.9,,33.3,0.0,,,,,,
2000-07-28,29.1,24.1,32.1,48.0,,,,,,
2000-07-29,28.3,25.1,31.9,0.5,,,,,,
2000-07-30,28.2,25.1,32.3,34.0,,,,,,
2000-07-31,29.1,25.4,32.9,6.1,,,,,,
2000-08-01,30.7,26.3,33.6,2.0,,,,,,
2000-08-02,29.4,,32.3,0.0,,,,,,
2000-08-03,30.3,27.5,34.0,,,,,,,
2000-08-04,29.2,27.0,35.3,,,,,,,
2000-08-05,30.3,26.0,35.1,,,,,,,
2000-08-06,27.2,,31.0,,,,,,,
2000-08-07,28.1,24.5,33.3,,,,,,,
2000-08-08,27.4,25.6,31.9,,,,,,,
2000-08-09,27.4,25.3,31.3,,,,,,,
2000-08-10,27.7,26.1,31.3,,,,,,,
2000-08-11,28.2,25.3,38.1,,,,,,,
2000-08-12,28.2,,32.1,,,,,,,
2000-08-13,28.4,,33.2,,,,,,,
2000-08-14,26.8,,33.3,,,,,,,
2000-08-15,27.6,24.1,33.1,,,,,,,
2000-08-16,27.8,24.3,33.6,,,,,,,
2000-08-17,28.1,,33.3,,,,,,,
2000-08-18,26.3,,,56.9,,,,,,
2000-08-19,28.1,25.6,32.7,0.5,,,,,,
2000-08-20,27.9,26.0,32.2,2.0,,,,,,
2000-08-21,29.1,26.0,32.3,3.0,,,,,,
2000-08-22,28.7,26.3,31.7,3.0,,,,,,
2000-08-23,28.7,25.7,32.0,7.9,,,,,,
2000-08-24,28.2,25.7,32.6,4.1,,,,,,
2000-08-25,30.0,26.3,33.3,1.0,,,,,,
2000-08-26,28.5,26.4,31.8,0.0,,,,,,
2000-08-27,28.3,25.9,32.2,2.0,,,,,,
2000-08-28,28.5,25.3,32.0,11.9,,,,,,
2000-08-29,27.2,,30.1,0.0,,,,,,
2000-08-30,27.3,25.3,31.3,16.0,,,,,,
2000-08-31,27.9,25.2,30.7,0.5,,,,,,
2000-09-01,28.4,25.5,32.8,0.0,,,,,,
2000-09-02,29.0,26.1,33.5,,,,,,,
2000-09-03,28.6,24.5,34.1,,,,,,,
2000-09-04,28.6,24.3,33.8,,,,,,,
2000-09-05,28.8,25.2,32.9,,,,,,,
2000-09-06,29.7,25.1,,,,,,,,
2000-09-07,,,,,,,,,,
2000-09-08,,,,,,,,,,
2000-09-09,27.2,,30.6,,,,,,,
2000-09-10,29.2,,32.8,,,,,,,
2000-09-11,30.4,25.5,34.0,,,,,,,
2000-09-12,29.1,25.0,34.4,,,,,,,
2000-09-13,29.0,26.0,32.1,,,,,,,
2000-09-14,26.3,24.1,31.8,22.1,,,,,,
2000-09-15,28.9,24.6,33.1,3.0,,,,,,
2000-09-16,28.9,26.6,33.6,0.3,,,,,,
2000-09-17,28.6,26.6,,0.0,,,,,,
2000-09-18,26.9,,28.9,,,,,,,
2000-09-19,28.9,24.1,32.0,,,,,,,
2000-09-20,27.8,,31.7,0.0,,,,,,
2000-09-21,26.7,25.0,29.5,7.1,,,,,,
2000-09-22,28.9,25.3,33.7,3.0,,,,,,
2000-09-23,26.9,,33.1,0.0,,,,,,
2000-09-24,28.1,23.1,,4.1,,,,,,
2000-09-25,28.1,24.0,33.8,0.0,,,,,,
2000-09-26,28.7,24.1,34.3,0.0,,,,,,
2000-09-27,28.7,24.1,33.9,,,,,,,
2000-09-28,29.6,24.9,34.5,,,,,,,
2000-09-29,28.2,24.4,34.8,,,,,,,
2000-09-30,28.6,,34.2,,,,,,,
2000-10-01,28.8,24.0,34.2,,,,,,,
2000-10-02,29.5,23.2,34.4,,,,,,,
2000-10-03,29.4,23.4,35.1,,,,,,,
2000-10-04,29.3,24.1,34.9,,,,,,,
2000-10-05,28.8,24.7,34.2,,,,,,,
2000-10-06,28.2,24.5,34.4,,,,,,,
2000-10-07,27.9,25.0,33.2,,,,,,,
2000-10-08,28.8,,34.4,,,,,,,
2000-10-09,28.8,24.7,34.4,,,,,,,
2000-10-10,28.5,25.1,34.0,,,,,,,
2000-10-11,27.0,24.8,33.8,,,,,,,
2000-10-12,26.7,24.3,33.2,,,,,,,
2000-10-13,27.3,,33.0,,,,,,,
2000-10-14,25.5,21.0,32.1,,,,,,,
2000-10-15,26.9,20.8,31.0,,,,,,,
2000-10-16,26.1,23.9,,,,,,,,
2000-10-17,25.9,,,,,,,,,
2000-10-18,27.4,23.7,31.3,,,,,,,
2000-10-19,28.8,24.5,33.8,,,,,,,
2000-10-20,28.7,,34.0,,,,,,,
2000-10-21,28.6,23.8,35.0,,,,,,,
2000-10-22,28.4,22.2,34.6,,,,,,,
2000-10-23,27.4,22.0,34.4,,,,,,,
2000-10-24,27.0,20.5,35.1,,,,,,,
2000-10-25,27.3,22.1,34.6,,,,,,,
2000-10-26,27.2,22.6,32.7,,,,,,,
2000-10-27,25.8,22.0,31.2,,,,,,,
2000-10-28,26.6,22.2,32.6,,,,,,,
2000-10-29,24.8,,29.9,,,,,,,
2000-10-30,26.2,19.7,32.2,,,,,,,
2000-10-31,25.3,21.0,32.1,,,,,,,
2000-11-01,26.5,20.9,31.9,,,,,,,
2000-11-02,26.8,21.1,32.3,,,,,,,
2000-11-03,26.6,22.8,33.8,,,,,,,
2000-11-04,27.3,22.4,33.6,,,,,,,
2000-11-05,26.7,22.3,32.3,,,,,,,
2000-11-06,26.7,22.1,,,,,,,,
2000-11-07,26.4,22.3,32.4,,,,,,,
2000-11-08,24.7,,32.0,,,,,,,
2000-11-09,25.1,19.4,32.4,,,,,,,
2000-11-10,24.6,16.3,33.6,,,,,,,
2000-11-11,25.2,17.7,33.5,,,,,,,
2000-11-12,25.1,18.5,34.0,,,,,,,
2000-11-13,25.1,18.4,32.8,,,,,,,
2000-11-14,25.3,18.8,33.0,,,,,,,
2000-11-15,23.3,18.5,32.8,,,,,,,
2000-11-16,23.8,16.5,32.1,,,,,,,
2000-11-17,22.6,15.1,31.4,,,,,,,
2000-11-18,24.2,16.9,31.9,,,,,,,
2000-11-19,24.6,17.5,31.9,,,,,,,
2000-11-20,24.2,17.5,31.8,,,,,,,
2000-11-21,24.3,,32.1,,,,,,,
2000-11-22,24.3,18.3,31.9,,,,,,,
2000-11-23,23.9,18.1,31.8,,,,,,,
2000-11-24,23.8,17.1,32.6,,,,,,,
2000-11-25,24.0,17.5,32.0,,,,,,,
2000-11-26,24.1,,31.6,,,,,,,
2000-11-27,22.7,,29.1,,,,,,,
2000-11-28,18.9,16.9,21.6,0.0,,,,,,
2000-11-29,23.8,,27.3,0.0,,,,,,
2000-11-30,24.6,22.0,29.6,,,,,,,
2000-12-01,25.6,21.1,31.5,,,,,,,
2000-12-02,22.3,18.0,29.1,,,,,,,
2000-12-03,20.9,,28.5,,,,,,,
2000-12-04,18.9,11.9,28.4,,,,,,,
2000-12-05,19.9,,30.1,,,,,,,
2000-12-06,20.1,11.5,30.6,,,,,,,
2000-12-07,20.2,12.2,30.5,,,,,,,
2000-12-08,19.7,,30.0,,,,,,,
2000-12-09,20.6,11.1,31.0,,,,,,,
2000-12-10,20.9,12.3,32.1,,,,,,,
2000-12-11,20.1,12.2,32.2,,,,,,,
2000-12-12,21.9,13.0,31.6,,,,,,,
2000-12-13,20.8,,29.0,,,,,,,
2000-12-14,19.7,13.4,28.7,,,,,,,
2000-12-15,20.0,,30.1,,,,,,,
2000-12-16,19.6,13.0,29.0,,,,,,,
2000-12-17,18.6,12.3,29.6,,,,,,,
2000-12-18,19.7,12.5,29.9,,,,,,,
2000-12-19,21.3,12.5,31.5,,,,,,,
2000-12-20,21.1,14.1,31.2,,,,,,,
2000-12-21,20.1,,29.7,,,,,,,
2000-12-22,20.3,12.5,28.1,,,,,,,
2000-12-23,19.2,11.9,28.2,,,,,,,
2000-12-24,18.9,12.2,28.6,,,,,,,
2000-12-25,20.6,12.0,29.1,,,,,,,
2000-12-26,19.8,12.2,28.6,,,,,,,
2000-12-27,19.9,12.8,28.8,,,,,,,
2000-12-28,19.9,13.0,28.6,,,,,,,
2000-12-29,20.1,12.5,29.1,,,,,,,
2000-12-30,19.9,13.0,29.4,,,,,,,
2000-12-31,20.9,13.5,29.2,,,,,,,
2001-01-01,21.1,13.8,29.2,,,,,,,
2001-01-02,21.8,15.9,29.1,,,,,,,
2001-01-03,21.9,16.3,28.5,,,,,,,
2001-01-04,20.8,,28.3,,,,,,,
2001-01-05,19.7,14.4,27.2,,,,,,,
2001-01-06,20.3,14.1,,,,,,,,
2001-01-07,19.4,12.4,28.0,,,,,,,
2001-01-08,19.7,,30.3,,,,,,,
2001-01-09,22.4,14.7,31.3,,,,,,,
2001-01-10,21.1,,29.0,,,,,,,
2001-01-11,19.7,12.7,28.6,,,,,,,
2001-01-12,19.7,,29.0,,,,,,,
2001-01-13,21.9,14.0,30.1,,,,,,,
2001-01-14,22.2,16.5,29.1,,,,,,,
2001-01-15,20.7,17.0,29.8,,,,,,,
2001-01-16,20.6,14.1,29.2,,,,,,,
2001-01-17,20.7,13.2,29.6,,,,,,,
2001-01-18,19.8,12.1,29.4,,,,,,,
2001-01-19,19.4,11.8,29.5,,,,,,,
2001-01-20,19.2,10.7,29.7,,,,,,,
2001-01-21,20.6,11.6,31.4,,,,,,,
2001-01-22,21.8,12.1,32.9,,,,,,,
2001-01-23,23.5,13.0,34.5,,,,,,,
2001-01-24,22.3,,33.2,,,,,,,
2001-01-25,19.7,11.0,29.6,,,,,,,
2001-01-26,20.5,11.7,29.5,,,,,,,
2001-01-27,19.7,9.9,30.1,,,,,,,
2001-01-28,20.3,10.5,30.4,,,,,,,
2001-01-29,19.9,12.6,30.8,,,,,,,
2001-01-30,22.3,11.4,33.9,,,,,,,
2001-01-31,23.2,13.1,34.7,,,,,,,
2001-02-01,23.3,,36.1,,,,,,,
2001-02-02,24.4,13.9,35.1,,,,,,,
2001-02-03,24.4,18.6,,,,,,,,
2001-02-04,23.9,18.6,32.0,,,,,,,
2001-02-05,24.5,15.4,33.1,,,,,,,
2001-02-06,25.1,17.9,36.5,,,,,,,
2001-02-07,25.6,,32.1,,,,,,,
2001-02-08,24.9,16.6,33.5,,,,,,,
2001-02-09,23.9,12.3,32.7,,,,,,,
2001-02-10,23.1,14.3,32.6,,,,,,,
2001-02-11,24.9,14.5,34.1,,,,,,,
2001-02-12,25.9,,32.4,,,,,,,
2001-02-13,24.5,20.5,32.6,,,,,,,
2001-02-14,25.0,,33.8,,,,,,,
2001-02-15,23.9,,33.7,,,,,,,
2001-02-16,24.4,16.0,33.3,,,,,,,
2001-02-17,25.4,19.3,33.7,,,,,,,
2001-02-18,26.3,,35.2,161.8,,,,,,
2001-02-19,28.6,20.8,34.8,0.0,,,,,,
2001-02-20,26.8,24.2,35.1,,,,,,,
2001-02-21,27.6,,34.5,,,,,,,
2001-02-22,27.1,21.0,36.2,,,,,,,
2001-02-23,24.6,19.0,35.0,,,,,,,
2001-02-24,27.4,20.0,37.5,,,,,,,
2001-02-25,28.4,,36.8,,,,,,,
2001-02-26,27.7,23.8,35.9,,,,,,,
2001-02-27,29.1,,34.1,,,,,,,
2001-02-28,27.7,,34.7,,,,,,,
2001-03-01,27.7,22.5,35.3,,,,,,,
2001-03-02,26.9,21.3,35.0,,,,,,,
2001-03-03,27.6,21.6,35.0,,,,,,,
2001-03-04,28.3,20.6,36.4,,,,,,,
2001-03-05,25.0,,31.6,,,,,,,
2001-03-06,25.8,,35.5,,,,,,,
2001-03-07,27.6,21.1,35.5,,,,,,,
2001-03-08,25.0,,35.1,,,,,,,
2001-03-09,26.9,19.7,34.1,23.1,,,,,,
2001-03-10,26.6,,34.6,0.0,,,,,,
2001-03-11,27.9,21.5,34.8,,,,,,,
2001-03-12,27.5,,35.5,,,,,,,
2001-03-13,28.0,21.1,36.2,,,,,,,
2001-03-14,28.7,22.7,36.8,,,,,,,
2001-03-15,28.3,22.5,37.4,,,,,,,
2001-03-16,28.8,22.0,37.0,,,,,,,
2001-03-17,27.8,23.8,,,,,,,,
2001-03-18,26.7,,36.2,,,,,,,
2001-03-19,27.8,20.6,38.0,,,,,,,
2001-03-20,30.4,24.0,39.3,,,,,,,
2001-03-21,29.8,24.6,39.1,,,,,,,
2001-03-22,29.1,24.5,37.1,,,,,,,
2001-03-23,26.7,,33.4,4.1,,,,,,
2001-03-24,27.8,21.0,34.6,1.0,,,,,,
2001-03-25,27.6,,36.8,0.0,,,,,,
2001-03-26,27.3,21.3,33.1,56.9,,,,,,
2001-03-27,29.1,,35.7,0.0,,,,,,
2001-03-28,28.4,25.5,,,,,,,,
2001-03-29,29.7,25.8,34.6,,,,,,,
2001-03-30,28.6,26.2,33.6,,,,,,,
2001-03-31,26.7,,32.6,,,,,,,
2001-04-01,28.1,22.1,34.4,,,,,,,
2001-04-02,28.8,,34.6,,,,,,,
2001-04-03,29.3,25.0,36.7,,,,,,,
2001-04-04,27.3,25.2,,,,,,,,
2001-04-05,31.0,25.6,39.8,,,,,,,
2001-04-06,31.6,26.3,40.6,,,,,,,
2001-04-07,31.5,26.4,40.1,,,,,,,
2001-04-08,31.4,25.1,39.0,,,,,,,
2001-04-09,30.2,27.0,36.0,,,,,,,
2001-04-10,29.8,,36.8,,,,,,,
2001-04-11,30.3,26.4,37.1,,,,,,,
2001-04-12,30.3,,37.2,,,,,,,
2001-04-13,26.3,,,,,,,,,
2001-04-14,26.4,22.3,34.5,5.1,,,,,,
2001-04-15,27.7,,35.1,0.0,,,,,,
2001-04-16,30.4,25.6,37.2,0.0,,,,,,
2001-04-17,30.6,25.6,39.0,,,,,,,
2001-04-18,27.7,,37.2,,,,,,,
2001-04-19,28.0,22.3,37.6,,,,,,,
2001-04-20,31.2,22.5,39.4,0.5,,,,,,
2001-04-21,32.9,27.0,41.6,0.0,,,,,,
2001-04-22,33.0,24.6,41.6,,,,,,,
2001-04-23,31.2,25.3,42.2,,,,,,,
2001-04-24,31.4,26.6,41.2,,,,,,,
2001-04-25,32.0,24.6,41.9,,,,,,,
2001-04-26,31.6,27.0,39.0,,,,,,,
2001-04-27,31.8,27.0,39.0,,,,,,,
2001-04-28,32.7,27.3,40.6,,,,,,,
2001-04-29,31.9,,40.1,,,,,,,
2001-04-30,30.3,,38.2,,,,,,,
2001-05-01,30.5,26.2,38.1,,,,,,,
2001-05-02,30.6,22.6,38.7,1.0,,,,,,
2001-05-03,31.9,24.6,39.6,0.0,,,,,,
2001-05-04,32.3,26.0,42.1,,,,,,,
2001-05-05,30.7,,40.1,,,,,,,
2001-05-06,30.6,20.0,36.7,4.1,,,,,,
2001-05-07,31.9,27.6,38.6,0.0,,,,,,
2001-05-08,33.1,28.5,40.2,0.0,,,,,,
2001-05-09,32.1,,38.6,,,,,,,
2001-05-10,33.7,28.2,42.6,,,,,,,
2001-05-11,33.6,,44.6,,,,,,,
2001-05-12,33.0,27.8,40.4,,,,,,,
2001-05-13,31.5,,39.0,,,,,,,
2001-05-14,32.9,26.2,39.0,,,,,,,
2001-05-15,30.2,,39.6,,,,,,,
2001-05-16,27.7,,38.6,,,,,,,
2001-05-17,30.3,23.5,37.6,,,,,,,
2001-05-18,28.8,,37.8,,,,,,,
2001-05-19,30.5,24.3,37.6,,,,,,,
2001-05-20,31.7,27.6,38.4,,,,,,,
2001-05-21,32.0,26.7,39.1,,,,,,,
2001-05-22,32.0,28.3,38.6,,,,,,,
2001-05-23,32.7,28.6,40.7,,,,,,,
2001-05-24,31.8,29.2,38.3,1.0,,,,,,
2001-05-25,33.2,27.1,43.2,0.0,,,,,,
2001-05-26,33.4,28.0,43.5,0.5,,,,,,
2001-05-27,32.2,,40.1,0.0,,,,,,
2001-05-28,30.9,26.1,38.1,5.1,,,,,,
2001-05-29,31.4,26.4,37.7,7.1,,,,,,
2001-05-30,31.0,26.3,38.5,0.0,,,,,,
2001-05-31,31.9,25.1,39.1,1.0,,,,,,
2001-06-01,29.4,,36.6,0.0,,,,,,
2001-06-02,30.3,,38.0,0.0,,,,,,
2001-06-03,28.6,26.1,35.5,0.5,,,,,,
2001-06-04,30.4,26.1,36.6,5.1,,,,,,
2001-06-05,30.5,27.3,36.8,0.0,,,,,,
2001-06-06,30.2,27.2,36.2,,,,,,,
2001-06-07,29.6,27.0,35.6,,,,,,,
2001-06-08,30.1,,35.3,,,,,,,
2001-06-09,29.6,26.1,36.4,,,,,,,
2001-06-10,29.2,26.0,34.4,,,,,,,
2001-06-11,27.4,25.1,31.3,2.0,,,,,,
2001-06-12,25.9,,27.5,72.9,,,,,,
2001-06-13,27.3,24.3,,177.0,,,,,,
2001-06-14,27.9,26.3,30.3,0.0,,,,,,
2001-06-15,25.6,24.4,29.0,0.5,,,,,,
2001-06-16,28.2,24.1,33.1,5.1,,,,,,
2001-06-17,28.8,,32.6,0.0,,,,,,
2001-06-18,29.2,26.9,32.5,1.0,,,,,,
2001-06-19,30.1,27.0,33.8,0.0,,,,,,
2001-06-20,28.8,,33.1,,,,,,,
2001-06-21,29.1,,34.9,,,,,,,
2001-06-22,28.4,,33.6,,,,,,,
2001-06-23,27.5,24.2,32.6,19.1,,,,,,
2001-06-24,27.0,24.1,29.4,31.0,,,,,,
2001-06-25,27.5,24.5,31.3,0.8,,,,,,
2001-06-26,26.8,23.4,31.7,34.0,,,,,,
2001-06-27,27.9,25.8,31.1,1.0,,,,,,
2001-06-28,28.3,26.2,31.0,0.0,,,,,,
2001-06-29,25.4,24.5,26.0,37.1,,,,,,
2001-06-30,27.9,24.9,32.6,26.9,,,,,,
2001-07-01,29.6,24.9,33.3,0.0,,,,,,
2001-07-02,29.3,,32.4,0.0,,,,,,
2001-07-03,27.6,,30.1,1.0,,,,,,
2001-07-04,25.3,23.8,26.8,177.0,,,,,,
2001-07-05,26.4,24.3,29.7,71.9,,,,,,
2001-07-06,27.1,24.9,30.2,27.9,,,,,,
2001-07-07,27.5,26.1,30.6,10.9,,,,,,
2001-07-08,26.5,,28.2,72.9,,,,,,
2001-07-09,26.6,,29.6,54.1,,,,,,
2001-07-10,27.2,24.1,28.6,13.0,,,,,,
2001-07-11,26.4,25.1,27.4,7.1,,,,,,
2001-07-12,28.3,,30.8,0.0,,,,,,
2001-07-13,29.1,25.3,32.7,0.0,,,,,,
2001-07-14,28.6,26.1,32.2,0.5,,,,,,
2001-07-15,27.3,25.6,29.3,0.3,,,,,,
2001-07-16,24.7,23.0,26.1,81.0,,,,,,
2001-07-17,25.3,23.7,,70.1,,,,,,
2001-07-18,25.5,24.2,27.0,18.0,,,,,,
2001-07-19,26.4,24.4,,125.0,,,,,,
2001-07-20,28.2,,31.2,0.0,,,,,,
2001-07-21,28.5,26.3,31.8,0.5,,,,,,
2001-07-22,27.6,,,0.0,,,,,,
2001-07-23,27.3,25.6,30.9,5.1,,,,,,
2001-07-24,26.1,,31.4,5.1,,,,,,
2001-07-25,28.2,25.2,33.1,3.0,,,,,,
2001-07-26,27.2,,32.0,0.0,,,,,,
2001-07-27,28.3,22.1,,3.0,,,,,,
2001-07-28,31.0,25.3,33.8,0.8,,,,,,
2001-07-29,,,,,,,,,,
2001-07-30,28.8,24.8,34.4,0.8,,,,,,
2001-07-31,29.6,25.7,34.1,0.0,,,,,,
2001-08-01,28.2,,33.1,,,,,,,
2001-08-02,27.5,,30.4,0.0,,,,,,
2001-08-03,27.0,24.9,30.3,46.0,,,,,,
2001-08-04,27.3,,31.7,3.0,,,,,,
2001-08-05,28.2,25.6,32.0,5.1,,,,,,
2001-08-06,29.2,25.8,32.8,0.0,,,,,,
2001-08-07,28.9,26.3,33.0,2.0,,,,,,
2001-08-08,28.1,26.3,32.6,0.3,,,,,,
2001-08-09,26.4,,29.7,16.0,,,,,,
2001-08-10,27.6,24.1,30.8,29.0,,,,,,
2001-08-11,27.2,24.6,,10.9,,,,,,
2001-08-12,29.8,26.6,32.1,6.1,,,,,,
2001-08-13,27.9,26.0,29.5,0.3,,,,,,
2001-08-14,27.8,25.3,30.6,7.1,,,,,,
2001-08-15,29.0,26.1,30.9,2.0,,,,,,
2001-08-16,29.1,26.6,31.6,14.0,,,,,,
2001-08-17,29.1,26.9,32.7,0.0,,,,,,
2001-08-18,27.9,26.6,30.1,0.5,,,,,,
2001-08-19,27.6,25.6,30.4,0.0,,,,,,
2001-08-20,,,,,,,,,,
2001-08-21,28.3,25.4,32.7,7.9,,,,,,
2001-08-22,28.4,25.3,31.1,54.1,,,,,,
2001-08-23,28.8,26.6,31.7,0.8,,,,,,
2001-08-24,27.9,,,1.0,,,,,,
2001-08-25,27.3,,33.6,0.0,,,,,,
2001-08-26,29.7,24.7,34.4,40.9,,,,,,
2001-08-27,29.2,25.5,34.0,0.0,,,,,,
2001-08-28,27.6,,31.4,10.9,,,,,,
2001-08-29,26.3,,29.6,17.0,,,,,,
2001-08-30,25.4,24.4,26.6,31.0,,,,,,
2001-08-31,26.9,24.9,29.6,10.9,,,,,,
2001-09-01,29.6,25.5,,3.0,,,,,,
2001-09-02,29.4,26.4,34.0,0.0,,,,,,
2001-09-03,29.2,25.7,33.6,5.1,,,,,,
2001-09-04,29.2,,32.5,0.0,,,,,,
2001-09-05,28.2,,32.0,,,,,,,
2001-09-06,27.9,,31.7,,,,,,,
2001-09-07,27.6,24.6,33.1,7.1,,,,,,
2001-09-08,29.0,,34.7,0.8,,,,,,
2001-09-09,29.8,26.6,34.6,0.0,,,,,,
2001-09-10,30.5,25.9,,,,,,,,
2001-09-11,27.4,,,,,,,,,
2001-09-12,27.7,23.3,31.6,,,,,,,
2001-09-13,27.7,,31.7,,,,,,,
2001-09-14,29.1,25.2,34.2,,,,,,,
2001-09-15,30.3,26.1,35.0,,,,,,,
2001-09-16,29.5,25.9,34.2,,,,,,,
2001-09-17,25.9,,32.1,,,,,,,
2001-09-18,28.6,23.0,33.3,111.0,,,,,,
2001-09-19,29.6,25.0,33.8,0.0,,,,,,
2001-09-20,30.6,25.6,34.1,,,,,,,
2001-09-21,29.9,26.0,,,,,,,,
2001-09-22,29.0,24.9,34.9,,,,,,,
2001-09-23,26.2,,32.2,,,,,,,
2001-09-24,27.6,24.1,33.2,,,,,,,
2001-09-25,29.0,25.0,34.0,,,,,,,
2001-09-26,29.4,26.0,34.4,,,,,,,
2001-09-27,28.4,25.5,34.0,0.0,,,,,,
2001-09-28,28.7,26.1,33.5,,,,,,,
2001-09-29,27.5,,32.4,,,,,,,
2001-09-30,25.5,,28.2,,,,,,,
2001-10-01,26.8,24.8,29.5,,,,,,,
2001-10-02,26.7,24.9,30.2,,,,,,,
2001-10-03,27.7,25.1,32.9,,,,,,,
2001-10-04,27.8,25.4,32.1,,,,,,,
2001-10-05,28.3,25.6,33.2,,,,,,,
2001-10-06,28.0,25.9,33.3,,,,,,,
2001-10-07,28.7,,33.8,,,,,,,
2001-10-08,28.2,25.8,34.4,,,,,,,
2001-10-09,29.5,25.2,35.0,,,,,,,
2001-10-10,27.8,,33.1,,,,,,,
2001-10-11,28.0,24.8,34.3,,,,,,,
2001-10-12,28.4,24.7,33.2,,,,,,,
2001-10-13,29.0,25.2,33.3,,,,,,,
2001-10-14,28.3,25.3,33.2,0.5,,,,,,
2001-10-15,26.6,,32.5,0.0,,,,,,
2001-10-16,26.9,25.0,,3.0,,,,,,
2001-10-17,27.7,25.1,31.6,25.9,,,,,,
2001-10-18,27.4,25.1,33.1,0.3,,,,,,
2001-10-19,28.1,25.5,,16.0,,,,,,
2001-10-20,27.7,24.8,32.2,0.0,,,,,,
2001-10-21,27.2,23.2,31.8,,,,,,,
2001-10-22,26.7,22.9,31.6,,,,,,,
2001-10-23,28.2,24.3,,,,,,,,
2001-10-24,27.9,24.4,33.3,,,,,,,
2001-10-25,27.0,,32.7,,,,,,,
2001-10-26,27.2,21.6,33.1,,,,,,,
2001-10-27,26.6,21.7,33.1,,,,,,,
2001-10-28,25.8,19.5,31.6,,,,,,,
2001-10-29,26.6,22.0,31.9,,,,,,,
2001-10-30,27.7,22.5,33.2,,,,,,,
2001-10-31,27.8,24.0,34.1,,,,,,,
2001-11-01,27.6,23.2,33.2,,,,,,,
2001-11-02,27.1,22.4,33.3,,,,,,,
2001-11-03,27.0,22.4,33.3,,,,,,,
2001-11-04,27.3,,33.0,,,,,,,
2001-11-05,26.3,22.6,33.4,,,,,,,
2001-11-06,25.5,22.6,29.0,,,,,,,
2001-11-07,24.9,23.3,28.0,0.0,,,,,,
2001-11-08,25.5,23.4,29.0,0.0,,,,,,
2001-11-09,24.3,23.0,28.2,0.0,,,,,,
2001-11-10,22.3,,24.2,,,,,,,
2001-11-11,22.4,20.7,,,,,,,,
2001-11-12,22.6,21.0,24.5,,,,,,,
2001-11-13,24.2,22.0,28.4,,,,,,,
2001-11-14,26.1,23.1,29.6,5.1,,,,,,
2001-11-15,26.5,23.3,31.2,0.5,,,,,,
2001-11-16,25.6,22.2,32.1,0.0,,,,,,
2001-11-17,25.9,20.3,32.6,,,,,,,
2001-11-18,26.7,20.8,32.2,,,,,,,
2001-11-19,26.3,21.6,32.4,,,,,,,
2001-11-20,25.8,21.2,31.5,,,,,,,
2001-11-21,24.8,22.0,30.6,,,,,,,
2001-11-22,23.9,21.6,31.6,,,,,,,
2001-11-23,25.2,21.0,32.0,,,,,,,
2001-11-24,24.9,21.1,29.9,,,,,,,
2001-11-25,24.4,21.0,30.2,,,,,,,
2001-11-26,24.8,19.6,29.2,,,,,,,
2001-11-27,23.5,17.8,30.1,,,,,,,
2001-11-28,23.7,18.7,30.5,,,,,,,
2001-11-29,24.5,19.5,30.6,,,,,,,
2001-11-30,23.7,,29.3,,,,,,,
2001-12-01,,,,,,,,,,
2001-12-02,22.1,13.5,29.6,,,,,,,
2001-12-03,21.4,13.6,29.6,,,,,,,
2001-12-04,21.0,13.3,29.5,,,,,,,
2001-12-05,20.9,14.0,30.2,,,,,,,
2001-12-06,21.9,14.0,30.2,,,,,,,
2001-12-07,21.5,14.8,30.8,,,,,,,
2001-12-08,22.6,14.9,30.8,,,,,,,
2001-12-09,22.2,14.8,31.7,,,,,,,
2001-12-10,22.8,15.6,32.1,,,,,,,
2001-12-11,23.2,15.7,31.6,,,,,,,
2001-12-12,24.0,15.6,31.7,,,,,,,
2001-12-13,23.8,18.3,31.6,,,,,,,
2001-12-14,20.7,,28.3,,,,,,,
2001-12-15,20.1,14.6,28.4,,,,,,,
2001-12-16,21.2,14.8,29.7,,,,,,,
2001-12-17,21.4,16.0,29.7,,,,,,,
2001-12-18,20.9,,29.0,,,,,,,
2001-12-19,20.5,13.8,28.3,,,,,,,
